title,date,category,link
"Citadel Care Center – Sterling Agreed to Pay $639,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2025-06-10,"Citadel Care Center – Sterling Agreed to Pay $639,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/citadel-care-center-sterling-agreed-to-pay-639000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
"Adventist Health System Agreed to Pay $628,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services in Spaces Not Identified for Clinical Use or Supplemental Outpatient Services",2025-06-10,"Adventist Health System Agreed to Pay $628,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services in Spaces Not Identified for Clinical Use or Supplemental Outpatient Services",https://oig.hhs.gov/fraud/enforcement/adventist-health-system-agreed-to-pay-628000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-services-in-spaces-not-identified-for-clinical-use-or-supplemental-outpatient-services/
Suburban Chicago Physician Sentenced to Ten Years in Prison for Health Care Fraud,2025-06-10,Suburban Chicago Physician Sentenced to Ten Years in Prison for Health Care Fraud,https://oig.hhs.gov/fraud/enforcement/suburban-chicago-physician-sentenced-to-ten-years-in-prison-for-health-care-fraud/
"CareLink Home Health Agreed to Pay $35,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2025-06-10,"CareLink Home Health Agreed to Pay $35,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/carelink-home-health-agreed-to-pay-35000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
New York Man Pleads Guilty to $70 Million Kickback Scheme,2025-06-11,New York Man Pleads Guilty to $70 Million Kickback Scheme,https://oig.hhs.gov/fraud/enforcement/new-york-man-pleads-guilty-to-70-million-kickback-scheme/
Riverside Recovery Services Was Excluded for Defaulting on Payment Obligations,2025-06-11,Riverside Recovery Services Was Excluded for Defaulting on Payment Obligations,https://oig.hhs.gov/fraud/enforcement/riverside-recovery-services-was-excluded-for-defaulting-on-payment-obligations/
Owner of Long Island Ambulette Services Pleads Guilty to Leading Multimillion Dollar Healthcare Fraud Scheme,2025-06-11,Owner of Long Island Ambulette Services Pleads Guilty to Leading Multimillion Dollar Healthcare Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/owner-of-long-island-ambulette-services-pleads-guilty-to-leading-multimillion-dollar-healthcare-fraud-scheme/
"Attorney General Alan Wilson announces Dillon woman charged with defrauding Medicaid of more than $10,000",2025-06-11,"Attorney General Alan Wilson announces Dillon woman charged with defrauding Medicaid of more than $10,000",https://oig.hhs.gov/fraud/enforcement/attorney-general-alan-wilson-announces-dillon-woman-charged-with-defrauding-medicaid-of-more-than-10000/
"Doctor at L5 Pain Clinic Sentenced to 40 Months in Prison, Ordered to Pay $35,000 Fine and $200,000 in Forfeiture",2025-06-11,"Doctor at L5 Pain Clinic Sentenced to 40 Months in Prison, Ordered to Pay $35,000 Fine and $200,000 in Forfeiture",https://oig.hhs.gov/fraud/enforcement/doctor-at-l5-pain-clinic-sentenced-to-40-months-in-prison-ordered-to-pay-35000-fine-and-200000-in-forfeiture/
Mahlega Abdsharafat and Creative Hospice Settle Health Care Kickback Claims for $9.2 Million,2025-06-11,Mahlega Abdsharafat and Creative Hospice Settle Health Care Kickback Claims for $9.2 Million,https://oig.hhs.gov/fraud/enforcement/mahlega-abdsharafat-and-creative-hospice-settle-health-care-kickback-claims-for-92-million/
"Doctor at L5 Pain Clinic Sentenced to 40 Months in Prison, Ordered to Pay $35,000 Fine and $200K in Forfeiture",2025-06-11,"Doctor at L5 Pain Clinic Sentenced to 40 Months in Prison, Ordered to Pay $35,000 Fine and $200K in Forfeiture",https://oig.hhs.gov/fraud/enforcement/doctor-at-l5-pain-clinic-sentenced-to-40-months-in-prison-ordered-to-pay-35000-fine-and-200k-in-forfeiture/
Attorney General Alan Wilson announces Spartanburg Co. woman charged with Medicaid fraud,2025-06-12,Attorney General Alan Wilson announces Spartanburg Co. woman charged with Medicaid fraud,https://oig.hhs.gov/fraud/enforcement/attorney-general-alan-wilson-announces-spartanburg-co-woman-charged-with-medicaid-fraud/
Fugitive Physician Sentenced to Prison in Medicare Fraud Scheme,2025-06-12,Fugitive Physician Sentenced to Prison in Medicare Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/fugitive-physician-sentenced-to-prison-in-medicare-fraud-scheme/
Four Charged With Health Care Fraud And Related Crimes,2025-06-12,Four Charged With Health Care Fraud And Related Crimes,https://oig.hhs.gov/fraud/enforcement/four-charged-with-health-care-fraud-and-related-crimes/
Attorney General Alan Wilson announces Greenville woman charged with Medicaid fraud,2025-06-13,Attorney General Alan Wilson announces Greenville woman charged with Medicaid fraud,https://oig.hhs.gov/fraud/enforcement/attorney-general-alan-wilson-announces-greenville-woman-charged-with-medicaid-fraud/
"Owner of Berks County Home Care Agency Sentenced to Prison, Ordered to Pay More Than $235K in Restitution After Pleading Guilty to Medicaid Fraud Scheme",2025-06-13,"Owner of Berks County Home Care Agency Sentenced to Prison, Ordered to Pay More Than $235K in Restitution After Pleading Guilty to Medicaid Fraud Scheme",https://oig.hhs.gov/fraud/enforcement/owner-of-berks-county-home-care-agency-sentenced-to-prison-ordered-to-pay-more-than-235k-in-restitution-after-pleading-guilty-to-medicaid-fraud-scheme/
"All Star Physical Therapy Specialists, Confluent Health, and Confluent Health California Agreed to Pay $636,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services by Non-enrolled or Uncredentialed Providers",2025-06-13,"All Star Physical Therapy Specialists, Confluent Health, and Confluent Health California Agreed to Pay $636,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services by Non-enrolled or Uncredentialed Providers",https://oig.hhs.gov/fraud/enforcement/all-star-physical-therapy-specialists-confluent-health-and-confluent-health-california-agreed-to-pay-636000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-services-by-non-enrolled-or-uncredentialed-providers/
All Star Physical Therapy Agreed to Pay $1.2 Million for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services by Non-enrolled or Uncredentialed Providers,2025-06-16,All Star Physical Therapy Agreed to Pay $1.2 Million for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services by Non-enrolled or Uncredentialed Providers,https://oig.hhs.gov/fraud/enforcement/all-star-physical-therapy-agreed-to-pay-12-million-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-services-by-non-enrolled-or-uncredentialed-providers/
Baltimore Man Pleads Guilty in Connection With Murder-For-Hire Plot,2025-06-16,Baltimore Man Pleads Guilty in Connection With Murder-For-Hire Plot,https://oig.hhs.gov/fraud/enforcement/baltimore-man-pleads-guilty-in-connection-with-murder-for-hire-plot/
Attorney General Griffin Announces an Arrest and Two Medicaid Fraud Convictions,2025-06-17,Attorney General Griffin Announces an Arrest and Two Medicaid Fraud Convictions,https://oig.hhs.gov/fraud/enforcement/attorney-general-griffin-announces-an-arrest-and-two-medicaid-fraud-convictions/
Wahid Makki Agreed to Be Excluded for 10 Years for Allegedly Submitting Claims for Prescriptions Never Dispensed,2025-06-18,Wahid Makki Agreed to Be Excluded for 10 Years for Allegedly Submitting Claims for Prescriptions Never Dispensed,https://oig.hhs.gov/fraud/enforcement/wahid-makki-agreed-to-be-excluded-for-10-years-for-allegedly-submitting-claims-for-prescriptions-never-dispensed/
Chicago Lab Owner Sentenced to Seven Years in Prison in Connection with $14M COVID-19 Fraud Scheme,2025-06-18,Chicago Lab Owner Sentenced to Seven Years in Prison in Connection with $14M COVID-19 Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/chicago-lab-owner-sentenced-to-seven-years-in-prison-in-connection-with-14m-covid-19-fraud-scheme/
Former South Deerfield Resident Pleads Guilty To Defrauding MassHealth's Personal Care Attendant Program,2025-06-18,Former South Deerfield Resident Pleads Guilty To Defrauding MassHealth's Personal Care Attendant Program,https://oig.hhs.gov/fraud/enforcement/former-south-deerfield-resident-pleads-guilty-to-defrauding-masshealths-personal-care-attendant-program/
Attorney General Ford Announces Sentencing of Ringleaders and Accomplices in Behavioral Health Fraud Ring,2025-06-20,Attorney General Ford Announces Sentencing of Ringleaders and Accomplices in Behavioral Health Fraud Ring,https://oig.hhs.gov/fraud/enforcement/attorney-general-ford-announces-sentencing-of-ringleaders-and-accomplices-in-behavioral-health-fraud-ring/
"South Florida Medical Providers Agree to Pay $810,301 to Resolve Allegations of Fraudulently Billing Medicare",2025-06-20,"South Florida Medical Providers Agree to Pay $810,301 to Resolve Allegations of Fraudulently Billing Medicare",https://oig.hhs.gov/fraud/enforcement/south-florida-medical-providers-agree-to-pay-810301-to-resolve-allegations-of-fraudulently-billing-medicar/
Chesterfield Doctor Sentenced to 5 Years in Prison for Health Care Fraud,2025-06-20,Chesterfield Doctor Sentenced to 5 Years in Prison for Health Care Fraud,https://oig.hhs.gov/fraud/enforcement/chesterfield-doctor-sentenced-to-5-years-in-prison-for-health-care-fraud/
Florida Nonprofit Founder and Accountant Charged with Stealing Over $100M from Special Needs Victims,2025-06-23,Florida Nonprofit Founder and Accountant Charged with Stealing Over $100M from Special Needs Victims,https://oig.hhs.gov/fraud/enforcement/florida-nonprofit-founder-and-accountant-charged-with-stealing-over-100m-from-special-needs-victims/
California Man Pleads Guilty In Connection With Laundering Proceeds Of $16 Million Hospice Fraud Scheme,2025-06-23,California Man Pleads Guilty In Connection With Laundering Proceeds Of $16 Million Hospice Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/california-man-pleads-guilty-in-connection-with-laundering-proceeds-of-16m-hospice-fraud-scheme/
Menachem Lieberman Sentenced To 52 Months For Fraud On Federal Childcare Programs,2025-06-23,Menachem Lieberman Sentenced To 52 Months For Fraud On Federal Childcare Programs,https://oig.hhs.gov/fraud/enforcement/menachem-lieberman-sentenced-to-52-months-for-fraud-on-federal-childcare-programs/
Ex-Doctor Sentenced in $1.5 Million Medicaid Scheme,2025-06-24,Ex-Doctor Sentenced in $1.5 Million Medicaid Scheme,https://oig.hhs.gov/fraud/enforcement/ex-doctor-sentenced-in-15-million-medicaid-scheme/
Florida Man Convicted In Multimillion-Dollar Medicare Fraud Scheme,2025-06-24,Florida Man Convicted In Multimillion-Dollar Medicare Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/florida-man-convicted-in-multimillion-dollar-medicare-fraud-scheme/
Eureka Chiropractor Sentenced to 20 Months in Prison and Ordered to Repay More than $2.3 Million for Defrauding Medicare,2025-06-25,Eureka Chiropractor Sentenced to 20 Months in Prison and Ordered to Repay More than $2.3 Million for Defrauding Medicare,https://oig.hhs.gov/fraud/enforcement/eureka-chiropractor-sentenced-to-20-months-in-prison-and-ordered-to-repay-more-than-23-million-for-defrauding-medicare/
Personal Care Attendant Pleads Guilty To Defrauding MassHealth While Incarcerated,2025-06-25,Personal Care Attendant Pleads Guilty To Defrauding MassHealth While Incarcerated,https://oig.hhs.gov/fraud/enforcement/personal-care-attendant-pleads-guilty-to-defrauding-masshealth-while-incarcerated/
"University of California Irvine Health Agreed to Pay $482,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Improperly Billed Critical Care Services",2025-06-25,"University of California Irvine Health Agreed to Pay $482,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Improperly Billed Critical Care Services",https://oig.hhs.gov/fraud/enforcement/university-of-california-irvine-health-agreed-to-pay-482000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-improperly-billed-critical-care-services/
Michigan Doctor Sentenced to Four Years for $6.3M Medicare Fraud Scheme,2025-06-26,Michigan Doctor Sentenced to Four Years for $6.3M Medicare Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/michigan-doctor-sentenced-to-four-years-for-63m-medicare-fraud-scheme/
Remote Patient Monitoring Company Settles False Claims Act Lawsuit for $1.29 Million,2025-06-26,Remote Patient Monitoring Company Settles False Claims Act Lawsuit for $1.29 Million,https://oig.hhs.gov/fraud/enforcement/remote-patient-monitoring-company-settles-false-claims-act-lawsuit-for-129-million/
"NUWAY Alliance Agrees to Pay $18,500,000 Settlement in Medicaid Kickbacks Scheme, False Claims Act Violations",2025-06-26,"NUWAY Alliance Agrees to Pay $18,500,000 Settlement in Medicaid Kickbacks Scheme, False Claims Act Violations",https://oig.hhs.gov/fraud/enforcement/nuway-alliance-agrees-to-pay-18500000-settlement-in-medicaid-kickbacks-scheme-false-claims-act-violations/
Physician Sentenced to 18 Years in Prison for Operating a Pill Mill from His Northwest D.C. Medical Practice,2025-06-26,Physician Sentenced to 18 Years in Prison for Operating a Pill Mill from His Northwest D.C. Medical Practice,https://oig.hhs.gov/fraud/enforcement/physician-sentenced-to-18-years-in-prison-for-operating-a-pill-mill-from-his-northwest-dc-medical-practice/
Attorney General Bonta Secures Sentencing of Southern California Health Care Operator for Medi-Cal Fraud,2025-06-27,Attorney General Bonta Secures Sentencing of Southern California Health Care Operator for Medi-Cal Fraud,https://oig.hhs.gov/fraud/enforcement/attorney-general-bonta-secures-sentencing-of-southern-california-health-care-operator-for-medi-cal-fraud/
"MP Primary Care Services Agreed to Pay $72,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services Not Provided",2025-06-27,"MP Primary Care Services Agreed to Pay $72,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims for Services Not Provided",https://oig.hhs.gov/fraud/enforcement/mp-primary-care-services-agreed-to-pay-72000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-for-services-not-provided/
"Lab Owner, Marketing Company Owner, and Doctor All Sentenced in Multi-Million Dollar Medicare and Medicaid Kickback Conspiracy",2025-06-27,"Lab Owner, Marketing Company Owner, and Doctor All Sentenced in Multi-Million Dollar Medicare and Medicaid Kickback Conspiracy",https://oig.hhs.gov/fraud/enforcement/lab-owner-marketing-company-owner-and-doctor-all-sentenced-in-multi-million-dollar-medicare-and-medicaid-kickback-conspiracy/
Eastern District of North Carolina: Multiple Eastern North Carolina Healthcare Professionals Charged in Connection With 2025 National Healthcare Fraud Takedown,2025-06-30,Eastern District of North Carolina: Multiple Eastern North Carolina Healthcare Professionals Charged in Connection With 2025 National Healthcare Fraud Takedown,https://oig.hhs.gov/fraud/enforcement/multiple-eastern-north-carolina-healthcare-professionals-charged-in-connection-with-2025-national-healthcare-fraud-takedown/
Eastern District of Pennsylvania: Bensalem Woman Charged in Home Care Fraud Kickback Scheme That Caused Loss to Medicaid of Nearly $1.1 Million,2025-06-30,Eastern District of Pennsylvania: Bensalem Woman Charged in Home Care Fraud Kickback Scheme That Caused Loss to Medicaid of Nearly $1.1 Million,https://oig.hhs.gov/fraud/enforcement/bensalem-woman-charged-in-home-care-fraud-kickback-scheme-that-caused-loss-to-medicaid-of-nearly-11-million/
"Eastern District of New York: 11 Defendants Indicted in Multi-Billion Health Care Fraud Scheme, the Largest Case by Loss Amount Ever Charged by the Department Of Justice",2025-06-30,"Eastern District of New York: 11 Defendants Indicted in Multi-Billion Health Care Fraud Scheme, the Largest Case by Loss Amount Ever Charged by the Department Of Justice",https://oig.hhs.gov/fraud/enforcement/11-defendants-indicted-in-multi-billion-health-care-fraud-scheme-the-largest-case-by-loss-amount-ever-charged-by-the-department-of-justice/
Eastern District of Michigan: National Health Care Fraud Enforcement Action Results in 324 Defendants Charged and Over $14.6 Billion in Intended Fraud Loss Charged,2025-06-30,Eastern District of Michigan: National Health Care Fraud Enforcement Action Results in 324 Defendants Charged and Over $14.6 Billion in Intended Fraud Loss Charged,https://oig.hhs.gov/fraud/enforcement/michigan-national-health-care-fraud-enforcement-action-results-in-324-defendants-charged-and-over-146-billion-in-intended-fraud-loss-charged/
District of South Carolina: Cases Among Hundreds Announced in National Health Care Fraud Takedown,2025-06-30,District of South Carolina: Cases Among Hundreds Announced in National Health Care Fraud Takedown,https://oig.hhs.gov/fraud/enforcement/sc-cases-among-hundreds-announced-in-national-health-care-fraud-takedown/
District of North Dakota: National Health Care Fraud Takedown Results in 324 Defendants Charged in Connection with Over $14.6 Billion in Alleged Fraud,2025-06-30,District of North Dakota: National Health Care Fraud Takedown Results in 324 Defendants Charged in Connection with Over $14.6 Billion in Alleged Fraud,https://oig.hhs.gov/fraud/enforcement/district-of-north-dakota-national-health-care-fraud-takedown-results-in-324-defendants-charged-in-connection-with-over-146-billion-in-alleged-fraud/
District of New Jersey: National Health Care Fraud Takedown Results in 324 Defendants Charged in Connection with Over $14.6 Billion in Alleged Fraud,2025-06-30,District of New Jersey: National Health Care Fraud Takedown Results in 324 Defendants Charged in Connection with Over $14.6 Billion in Alleged Fraud,https://oig.hhs.gov/fraud/enforcement/new-jersey-national-health-care-fraud-takedown-results-in-324-defendants-charged-in-connection-with-over-146-billion-in-alleged-fraud/
District of Columbia: U.S. Attorney’s Office Participates in Record-Setting National Health Care Fraud Takedown,2025-06-30,District of Columbia: U.S. Attorney’s Office Participates in Record-Setting National Health Care Fraud Takedown,https://oig.hhs.gov/fraud/enforcement/us-attorneys-office-participates-in-record-setting-national-health-care-fraud-takedown/
District of Massachusetts: Canton Man Charged in National Health Care Fraud Takedown,2025-06-30,District of Massachusetts: Canton Man Charged in National Health Care Fraud Takedown,https://oig.hhs.gov/fraud/enforcement/canton-man-charged-in-national-health-care-fraud-takedown/
District of Maine: Lewiston Man Charged with Identity Theft and Fraud Charges as Part of National Health Care Fraud Takedown,2025-06-30,District of Maine: Lewiston Man Charged with Identity Theft and Fraud Charges as Part of National Health Care Fraud Takedown,https://oig.hhs.gov/fraud/enforcement/maine-lewiston-man-charged-with-identity-theft-and-fraud-charges-as-part-of-national-health-care-fraud-takedown/
District of Connecticut: National Health Care Fraud Takedown Results in 324 Defendants Charged in Connection with Over $14.6 Billion in Alleged Fraud,2025-06-30,District of Connecticut: National Health Care Fraud Takedown Results in 324 Defendants Charged in Connection with Over $14.6 Billion in Alleged Fraud,https://oig.hhs.gov/fraud/enforcement/connecticut-national-health-care-fraud-takedown-results-in-324-defendants-charged-in-connection-with-over-146-billion-in-alleged-fraud/
District of Columbia: Personal Health Care Aide Charged with Health Care Fraud,2025-06-30,District of Columbia: Personal Health Care Aide Charged with Health Care Fraud,https://oig.hhs.gov/fraud/enforcement/personal-health-care-aide-charged-with-health-care-fraud/
District of Arizona: District of Arizona Charges 7 Defendants as Part of National Health Care Fraud Takedown,2025-06-30,District of Arizona: District of Arizona Charges 7 Defendants as Part of National Health Care Fraud Takedown,https://oig.hhs.gov/fraud/enforcement/district-of-arizona-charges-7-defendants-as-part-of-national-health-care-fraud-takedown/
Central District of California: Orange County Man Charged in Federal Complaint Alleging He Helped $270 Million Medi-Cal Scam Involving Medication Reimbursement,2025-06-30,Central District of California: Orange County Man Charged in Federal Complaint Alleging He Helped $270 Million Medi-Cal Scam Involving Medication Reimbursement,https://oig.hhs.gov/fraud/enforcement/orange-county-man-charged-in-federal-complaint-alleging-he-helped-270-million-medi-cal-scam-involving-medication-reimbursement/
"Nirmal Mulye, PhD Was Excluded for Defaulting on Payment Obligations",2025-06-30,"Nirmal Mulye, PhD Was Excluded for Defaulting on Payment Obligations",https://oig.hhs.gov/fraud/enforcement/nirmal-mulye-phd-was-excluded-for-defaulting-on-payment-obligations/
District of Nevada: U.S. Attorney's Office Participates In Record-Setting National Health Care Fraud Takedown,2025-06-30,District of Nevada: U.S. Attorney's Office Participates In Record-Setting National Health Care Fraud Takedown,https://oig.hhs.gov/fraud/enforcement/nevada-us-attorneys-office-participates-in-record-setting-national-health-care-fraud-takedown/
Eastern District of Virginia: U.S. Attorney Erik S. Siebert Announces Charges As Part Of DOJ’s National Health Care Fraud Enforcement Action,2025-06-30,Eastern District of Virginia: U.S. Attorney Erik S. Siebert Announces Charges As Part Of DOJ’s National Health Care Fraud Enforcement Action,https://oig.hhs.gov/fraud/enforcement/eastern-district-of-virginia-us-attorney-erik-s-siebert-announces-charges-as-part-of-dojs-national-health-care-fraud-enforcement-action/
Northern District of Mississippi: National Health Care Fraud Takedown Results in 324 Defendants Charged in Connection with Over $14.6 Billion in Alleged Fraud,2025-06-30,Northern District of Mississippi: National Health Care Fraud Takedown Results in 324 Defendants Charged in Connection with Over $14.6 Billion in Alleged Fraud,https://oig.hhs.gov/fraud/enforcement/mississippi-national-health-care-fraud-takedown-results-in-324-defendants-charged-in-connection-with-over-146-billion-in-alleged-fraud/
Middle District of Louisiana: National Health Care Fraud Takedown Results In 324 Defendants Charged In Connection With Over $14.6 Billion In Alleged Fraud,2025-06-30,Middle District of Louisiana: National Health Care Fraud Takedown Results In 324 Defendants Charged In Connection With Over $14.6 Billion In Alleged Fraud,https://oig.hhs.gov/fraud/enforcement/louisiana-national-health-care-fraud-takedown-results-in-324-defendants-charged-in-connection-with-over-146-billion-in-alleged-fraud/
Middle District of Florida: National Health Care Fraud Takedown Results In 324 Defendants Charged In Connection With Over $14.6 Billion In Alleged Fraud,2025-06-30,Middle District of Florida: National Health Care Fraud Takedown Results In 324 Defendants Charged In Connection With Over $14.6 Billion In Alleged Fraud,https://oig.hhs.gov/fraud/enforcement/florida-national-health-care-fraud-takedown-results-in-324-defendants-charged-in-connection-with-over-146-billion-in-alleged-fraud/
13 Medicaid Providers Facing Fraud Charges,2025-06-30,13 Medicaid Providers Facing Fraud Charges,https://oig.hhs.gov/fraud/enforcement/13-medicaid-providers-facing-fraud-charges/
Attorney General James Secures More Than $13 Million in Sweeping Takedown of Transportation Companies for Defrauding Medicaid,2025-06-30,Attorney General James Secures More Than $13 Million in Sweeping Takedown of Transportation Companies for Defrauding Medicaid,https://oig.hhs.gov/fraud/enforcement/attorney-general-james-secures-more-than-13-million-in-sweeping-takedown-of-transportation-companies-for-defrauding-medicaid/
Missouri Attorney General Bailey Joins National Health Care Fraud Takedown Resulting In Over $275K In Alleged Fraud,2025-06-30,Missouri Attorney General Bailey Joins National Health Care Fraud Takedown Resulting In Over $275K In Alleged Fraud,https://oig.hhs.gov/fraud/enforcement/missouri-attorney-general-bailey-joins-national-health-care-fraud-takedown-resulting-in-over-275k-in-alleged-fraud/
Owner of Durable Medical Equipment Company Charged by Federal Indictment in $5.4 Million Medicaid Fraud Scheme,2025-06-30,Owner of Durable Medical Equipment Company Charged by Federal Indictment in $5.4 Million Medicaid Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/owner-of-durable-medical-equipment-company-charged-by-federal-indictment-in-54-million-medicaid-fraud-scheme/
Attorney General Griffin Announces Three Medicaid Fraud Arrests,2025-06-30,Attorney General Griffin Announces Three Medicaid Fraud Arrests,https://oig.hhs.gov/fraud/enforcement/attorney-general-griffin-announces-three-medicaid-fraud-arrests/
National Health Care Fraud Takedown Results in 324 Defendants Charged in Connection with Over $14.6 Billion in Alleged Fraud,2025-06-30,National Health Care Fraud Takedown Results in 324 Defendants Charged in Connection with Over $14.6 Billion in Alleged Fraud,https://oig.hhs.gov/fraud/enforcement/national-health-care-fraud-takedown-results-in-324-defendants-charged-in-connection-with-over-146-billion-in-alleged-fraud/
Western District of Washington: Largest Ever Nationwide Healthcare Fraud Takedown Includes Two Cases From Western Washington,2025-06-30,Western District of Washington: Largest Ever Nationwide Healthcare Fraud Takedown Includes Two Cases From Western Washington,https://oig.hhs.gov/fraud/enforcement/largest-ever-nationwide-healthcare-fraud-takedown-includes-two-cases-from-western-washington/
Southern District of Florida: National Health Care Fraud Takedown Results in 324 Defendants Charged in Connection with Over $14.6 Billion in Alleged Fraud,2025-06-30,Southern District of Florida: National Health Care Fraud Takedown Results in 324 Defendants Charged in Connection with Over $14.6 Billion in Alleged Fraud,https://oig.hhs.gov/fraud/enforcement/fl-national-health-care-fraud-takedown-results-in-324-defendants-charged-in-connection-with-over-146-billion-in-alleged-fraud/
Western District of North Carolina: Federal And State Officials Announce Efforts To Crack Down On Healthcare Fraud Schemes,2025-06-30,Western District of North Carolina: Federal And State Officials Announce Efforts To Crack Down On Healthcare Fraud Schemes,https://oig.hhs.gov/fraud/enforcement/federal-and-state-officials-announce-efforts-to-crack-down-on-healthcare-fraud-schemes/
Western District of New York: National Health Care Fraud Takedown results in 324 defendants charged in connection with over $14.6 billion in alleged fraud,2025-06-30,Western District of New York: National Health Care Fraud Takedown results in 324 defendants charged in connection with over $14.6 billion in alleged fraud,https://oig.hhs.gov/fraud/enforcement/new-york-national-health-care-fraud-takedown-results-in-324-defendants-charged-in-connection-with-over-146-billion-in-alleged-fraud/
Western District of Michigan: National Health Care Fraud Takedown Results In 324 Defendants Charged In Connection With Over $14.6 Billion In Alleged Fraud,2025-06-30,Western District of Michigan: National Health Care Fraud Takedown Results In 324 Defendants Charged In Connection With Over $14.6 Billion In Alleged Fraud,https://oig.hhs.gov/fraud/enforcement/western-district-of-michigan-national-health-care-fraud-takedown-results-in-324-defendants-charged-in-connection-with-over-146-billion-in-alleged-fraud/
Southern District of Texas: Nearly 50 Charged In Southern District Of Texas As Part Of National Health Care Fraud Takedown,2025-06-30,Southern District of Texas: Nearly 50 Charged In Southern District Of Texas As Part Of National Health Care Fraud Takedown,https://oig.hhs.gov/fraud/enforcement/nearly-50-charged-in-southern-district-of-texas-as-part-of-national-health-care-fraud-takedown/
Southern District of Ohio: U.S. Attorney’s Office Announces Charges Filed As Part Of National Health Care Fraud Takedown,2025-06-30,Southern District of Ohio: U.S. Attorney’s Office Announces Charges Filed As Part Of National Health Care Fraud Takedown,https://oig.hhs.gov/fraud/enforcement/southern-district-of-ohio-us-attorneys-office-announces-charges-filed-as-part-of-national-health-care-fraud-takedown/
Western District of Oklahoma: Oklahoma City Man Charged with Medicare Fraud as Part of National Takedown,2025-06-30,Western District of Oklahoma: Oklahoma City Man Charged with Medicare Fraud as Part of National Takedown,https://oig.hhs.gov/fraud/enforcement/oklahoma-city-man-charged-with-medicare-fraud-as-part-of-national-takedown/
Northern District of California: Five Defendants Charged For Their Roles In Health Care Fraud And Illegal Drug Diversion Schemes,2025-06-30,Northern District of California: Five Defendants Charged For Their Roles In Health Care Fraud And Illegal Drug Diversion Schemes,https://oig.hhs.gov/fraud/enforcement/five-defendants-charged-for-their-roles-in-health-care-fraud-and-illegal-drug-diversion-schemes/
Middle District of Tennessee: Hendersonville Doctor and Her Office Manager Husband Indicted as Part of the Department of Justice's 2025 National Health Care Fraud Takedown,2025-06-30,Middle District of Tennessee: Hendersonville Doctor and Her Office Manager Husband Indicted as Part of the Department of Justice's 2025 National Health Care Fraud Takedown,https://oig.hhs.gov/fraud/enforcement/hendersonville-doctor-and-her-office-manager-husband-indicted-as-part-of-the-department-of-justices-2025-national-health-care-fraud-takedown/
District of Oregon: U.S. Attorney’s Office Participates in National Health Care Fraud Takedown Resulting in $2 Million Civil Settlement,2025-07-01,District of Oregon: U.S. Attorney’s Office Participates in National Health Care Fraud Takedown Resulting in $2 Million Civil Settlement,https://oig.hhs.gov/fraud/enforcement/district-of-oregon-us-attorneys-office-participates-in-national-health-care-fraud-takedown-resulting-in-2-million-civil-settlement/
Eastern District of Louisiana: National Health Care Fraud Takedown Results in 324 Defendants Charged in Fraud Scheme Totaling Over $14.6 Billion,2025-07-01,Eastern District of Louisiana: National Health Care Fraud Takedown Results in 324 Defendants Charged in Fraud Scheme Totaling Over $14.6 Billion,https://oig.hhs.gov/fraud/enforcement/eastern-district-of-louisiana-national-health-care-fraud-takedown-results-in-324-defendants-charged-in-fraud-scheme-totaling-over-146-billion/
